Node1,Node2
Q03701,Q14978
P15391,P31997
P08865,P60228
O43927,Q99616
P22309,Q9NPD5
O75533,P62318
P42336,Q9UBK5
P05556,P16144
Q8TDY2,Q96LT7
O95777,P62316
P02008,Q09472
P51665,Q5VYK3
P01375,P19838
Q13112,Q9Y294
P08684,Q16772
Q9BWT3,Q9BZB8
P15880,P22087
Q96IZ7,Q9HB96
O95685,Q9UQK1
P61812,Q14767
P36897,Q15796
Q9H6R4,Q9NWQ4
P19404,Q86YC2
O15264,Q9Y243
P40616,Q9Y6D6
P36959,Q9BY32
Q6NVY1,Q9BQ48
P22087,Q08J23
Q13884,Q16586
P14635,Q9NQW6
O00232,Q8IYT4
Q96DS6,Q9NXJ0
P19387,Q7Z7C8
P20226,Q5TEC6
O00555,Q06432
P33992,P49736
P23025,Q9H668
O00232,Q99436
Q9BW27,Q9UBU9
P01116,P31749
Q9NP79,Q9UN37
P49427,Q969H0
P48739,Q9BZ71
P01730,Q99731
Q13601,Q8IY37
P40337,Q09472
P35398,Q92753
P25398,Q8TD47
O00585,O15444
Q96NT0,Q9Y5K8
P22087,Q8NEJ9
O43639,P60763
O95445,P11597
P38432,Q15020
O95786,Q13546
P09619,P21781
P00747,Q96IY4
P32856,P60880
P06756,P18564
P43490,Q96P26
P51575,Q96G91
O14936,Q9P2E2
P33778,P84243
Q15800,Q9UKR5
Q9HD42,Q9UN37
Q6Q788,Q96S06
P48556,P62195
P53778,Q9H257
P49643,Q13416
Q8NAV1,Q8WYA6
P19419,Q16539
Q9HA82,Q9NY59
Q00987,Q13619
O60603,P05109
P62714,Q9UL03
P45973,Q5FBB7
P12882,Q96A32
P62318,Q8WVK2
O14548,P31930
P62805,P84243
P56182,Q9UHA3
P08048,Q8TD47
Q7Z2W9,Q9BYC8
O60934,Q99728
P78345,Q9Y5J1
P46527,Q5QP82
O14965,Q8NE35
P17844,P42285
Q9BQ48,Q9NX20
P03923,P17568
P42677,Q9HB96
P78316,Q9NZM5
P01024,P27918
O95168,P08574
P19087,P62879
P56192,Q12904
O00401,Q9BPX5
P01579,P42226
P57772,P83731
P05814,P47710
Q9BQ48,Q9NP92
P19387,Q71DI3
P08621,Q15428
P49756,Q15459
O15296,Q08477
Q8WXI9,Q9UBB5
P42356,P60484
O95045,Q9BXI3
P06576,P38606
P27695,Q53HV7
P32246,Q99616
Q15691,Q9UPY8
Q8NI27,Q9NQC7
P52657,Q92759
O43914,Q13241
P08138,P52803
P30837,Q08426
P08579,Q9Y5S9
P43246,Q13216
P63208,Q9UKC9
P62324,Q9UFF9
P02689,Q9BXM0
Q8IYK2,Q9HA92
Q969R5,Q99496
O15235,Q9P015
P62877,Q8N5Z5
Q8N441,Q9HCT0
P05112,Q13651
P33947,P53618
P52655,Q9BTT4
Q13427,Q9HCG8
P61006,Q9NQX4
P43686,Q5VYK3
O15155,O95249
P15313,P54707
Q15029,Q8NAV1
Q3B726,Q9UHA3
Q5VZY2,Q9NST1
P01344,P04004
O15550,Q8NEZ4
P00505,P17735
P62877,Q15370
P46439,Q9H0R1
Q13601,Q96GA3
P82664,Q9NWU5
P14415,P50993
Q02078,Q9UQL6
P10275,Q92793
Q8IUC6,Q9UHD2
P08514,P49747
Q8TDY2,Q9ULG6
Q6ZRS2,Q9Y265
Q9H501,Q9NV06
P62072,Q9Y2R9
Q9P0Z9,Q9UI17
Q6PIY7,Q9BWT3
O15169,P56704
P22897,P34810
P49589,Q9HA77
P35354,P78329
L0R819,Q9NUG6
P05112,P22897
O14735,Q9BRC7
P26368,P62318
O95251,Q9UNL4
Q14137,Q96G21
O00232,Q5VYK3
P49441,Q00722
P51003,Q13247
O75822,P63220
O95298,P10606
P46779,P60468
Q6YP21,Q8N5Z0
P51003,Q9BWT3
Q01780,Q9NQZ2
P36954,P62805
P33316,Q13232
P62280,Q9HB96
Q03701,Q9NY93
O00463,O43353
P82673,Q9Y3D3
K7EN88,P40692
O75581,P56706
P24928,Q9NWS0
O94805,Q9Y230
O43933,P28328
O15264,O95999
O60220,P62072
P12931,P26012
O00401,Q9NZM3
Q9NQZ2,Q9Y3A4
P54707,P54709
Q9H0M0,Q9Y3C5
Q9BTT4,Q9BUE0
O95760,Q01638
Q16594,Q9UPT9
O60814,Q9UPT9
Q92614,Q9NVK5
O43776,P41252
P05112,P48551
Q9H583,Q9Y5J1
P78527,Q9UKL0
Q9NZA1,Q9Y4F9
P22894,P31997
Q13936,Q9UBN1
P62495,Q02543
Q92985,Q9UMW8
O15294,Q9UH92
O14641,P19784
P60228,P62277
P25398,P46776
Q16576,Q5PSV4
P36956,Q9Y5U4
P19525,P40763
O00231,Q8WVY7
P23219,P78329
P06576,P18859
P13501,P78423
P35813,Q15796
O95972,P19883
P29084,Q92759
P02452,P56199
P49796,Q15768
O00566,P42285
Q9UBT3,Q9Y6F9
Q7Z6W7,Q9NZ01
Q13347,Q99436
O43684,Q9UI95
A0A0J9YYA3,P69905
O75616,Q9Y399
P13693,P25398
O60563,Q15370
Q01860,Q06945
O75581,Q13467
P33991,Q9BV38
Q14807,Q9Y6A5
P62487,P62877
P05091,P07327
P51003,Q8N3Z6
Q96MX6,Q9NUG6
P25789,P48556
P22087,Q9Y3A4
O96017,Q9Y294
Q6UN15,Q9UKF6
P41091,Q9BY44
O43402,Q9Y3B6
P07992,P27694
P60520,Q8TDY2
P10606,P31040
P42766,Q8NC51
P42766,P46779
P09622,P12694
Q12846,Q16623
P27695,P29372
Q03111,Q9GZS3
O60359,Q06432
P18031,Q12864
O00220,P19438
P00505,Q16762
P22090,P62913
O00442,Q9Y3A4
P09012,P14678
P00709,P02788
P02763,Q8N138
P00747,P02749
Q86YC2,Q9BYD1
P06753,Q92734
Q9NVU0,Q9NW08
P25788,P28066
Q05655,Q12933
P62913,P84098
O43818,P62249
Q6XQN6,Q9NV35
P57772,P63220
A0A087WUM3,Q86YC2
P09661,Q6P2Q9
P57772,P63173
O43678,O95178
P13498,P19320
Q8N474,Q9Y6F9
P18206,P60673
Q14807,Q9NPH6
O00716,Q08999
Q8NAV1,Q9UNP9
P10599,Q9BS26
O00471,Q8TAG9
A4D1E9,Q9BYD3
O95067,P14635
P30153,P62714
P01009,Q96DZ1
P51530,Q86YC2
O75832,Q99460
Q9UG01,Q9Y366
P07686,P51606
P13639,P62917
O95168,Q16795
P06576,P31040
O43914,Q9UBK5
O75496,P25205
P62269,Q96G21
O75306,O95168
O14638,P51841
Q70JA7,Q8IZ52
O00401,Q9P1U1
P63211,Q5JWF2
Q14973,Q9Y6L6
P30926,Q9UGM1
Q15831,Q16543
Q92782,Q92785
P09496,P61601
P01375,Q9Y572
Q9NRN9,Q9UI30
O14776,P49756
P03971,Q9H2X0
P20648,Q13488
P24863,Q9H204
O43837,P09622
P84243,Q96A08
Q13501,Q8TDY2
P16333,Q13094
P05198,P20042
Q56NI9,Q9H0A0
Q8N5N7,Q9Y676
O00401,P17081
P62877,Q5XUX0
P30305,Q9UKB1
P20226,Q9NPJ6
P35575,Q9BUM1
P35125,P49815
O43914,O76036
Q96S59,Q9UL63
O43143,Q14562
P46527,Q5MJ70
P30085,Q5EBM0
Q01780,Q13895
O43679,P25791
P18545,Q14028
P02649,Q14114
O15055,P04150
Q13829,Q8N5Z5
O60927,Q15435
O14543,P09919
P28562,P53539
P23921,Q5EBM0
P11712,Q9Y6L6
P50148,P57771
P62987,Q9HA92
O00585,P25025
P16234,Q07889
P17676,P28482
O60869,P62910
P09471,P49798
P09234,P62316
P08217,P15085
P19022,Q9NP95
P98187,Q08477
P01116,P17252
Q13247,Q15696
P38159,Q9UMS4
O43678,Q9Y375
O15105,Q9Y3F4
P51809,Q15836
Q9UHV7,Q9Y3C7
P32320,Q8TCD5
P05198,Q92879
O60583,P51948
P62877,Q66K64
P62987,Q96DC9
P11216,P19961
Q9H2W6,Q9P015
P67775,Q8WZ74
Q4KMQ1,Q9NZA1
Q9BSM1,Q9UQR0
P82675,P82930
A6NHQ2,O43818
P25208,P33076
Q8N0Z6,Q8N9B5
Q9BX63,Q9NPI8
P32243,Q01860
Q02543,Q9NZM5
P10914,P57764
Q9UP38,Q9Y6F9
P43686,Q8WVY7
Q14790,Q9ULZ3
O75152,Q96FV9
P60900,Q14997
Q96DA6,Q9BVV7
P30049,Q9Y5K8
O00330,Q96HY7
P42766,Q96A35
P62979,Q16401
O95168,P48047
P09661,Q9UHX1
P00326,Q9HAY6
P07737,Q9UI08
P09874,P27695
P49747,Q9UKP4
Q9BXY0,Q9Y221
Q00722,Q9NZQ8
P13500,P46094
Q7RTV0,Q8IWX8
P55010,P55884
P62877,Q8TEL6
Q15370,Q99814
Q12933,Q9Y4K3
P04150,Q9UNE7
Q96RP9,Q9H9J2
P18054,P33261
P51606,Q9BXD5
P10515,Q16822
Q9NP92,Q9P015
P04233,P62273
Q13573,Q9UN42
P11161,P53539
P05091,P27338
P19474,Q13501
P09471,P62873
P01375,P36941
P04004,P14543
Q15003,Q99661
O15371,P05198
P15153,Q13009
P23763,P61266
Q9BWT3,Q9UKF6
Q8IWA0,Q9NQT4
P17535,Q8WYK2
P05112,P23458
Q9BQ48,Q9BYD1
Q14714,Q16586
O14745,Q9HD26
P27482,Q14028
P25789,Q53H80
P46777,Q02543
P30084,Q99714
O75342,Q08477
Q7Z7F7,Q9BYC8
P16520,P63215
O96014,Q9NPG1
O75554,Q7RTV0
O95926,Q96BP3
P63252,Q13936
Q00722,Q9P2W3
P24941,Q15843
Q15428,Q96DI7
P11712,Q9HAW7
P63220,Q9Y2R9
P04141,P13500
P33981,P52732
P20226,Q9HBM6
Q05932,Q9NV35
P54136,Q7L3T8
O00311,P11802
Q96CA5,Q9NR09
P42224,Q92793
Q06546,Q06547
P10606,P38646
P01106,P25490
P62318,Q16637
P62877,Q96L50
P11362,Q9HCT0
O15217,P28161
P00505,P25325
O15372,P62917
P83876,Q9BTD8
Q99741,Q9Y5N6
Q03164,Q9Y5Z7
P09601,Q9H3M7
O15119,P48431
Q7RTV0,Q96LT9
P41226,P49427
Q13416,Q9H211
O43395,Q9UK45
P19838,Q15025
Q6ZQY3,Q9BYV1
Q13285,Q15466
O60925,P17987
Q99685,Q9Y4D2
O14556,P07738
P14635,P24522
Q8TEA1,Q9NW13
P04844,Q5BKT4
A0A087WY85,Q99728
P10301,Q13972
Q9NYH9,Q9Y2R4
P55884,P60228
O00566,Q13601
A6PVI3,P09234
P21589,P43490
Q5SRE5,Q8TEM1
O15047,Q15291
O00567,Q9UNQ2
O95072,Q15173
O14933,Q9UMW8
P42766,P82933
P08476,Q8NER5
Q92922,Q9BQE9
O95299,P07919
O94826,P62072
P33121,Q4L235
P06576,P38646
P04233,P20036
P63173,Q02543
P14866,Q9BYW2
P32929,Q9H2M3
P0CG48,P19474
Q09028,Q8IXK0
O14744,Q9UKN5
Q9H251,Q9P202
Q8WWH5,Q9NY12
P05388,P25398
A1Z1Q3,Q9NZU0
P07585,P08620
Q00978,Q9Y6K5
A8MW95,Q8TDY2
Q2NL82,Q9NYH9
Q16533,Q92966
P13686,Q969G6
P82673,Q9P015
O15211,P62070
P36543,Q9Y5K8
P05198,P15880
P13804,P16219
Q07866,Q9UQF2
O14965,P52732
P51398,P82664
O95721,Q9UNK0
P33991,Q9UQ84
P38936,Q00987
O94973,P09496
O14594,Q96GW7
P08559,Q16654
Q86U38,Q9BQ67
P0DP23,P19174
P19387,P62829
P09001,P82663
P06400,P30279
O60739,P60866
Q15274,Q9BXI3
Q00722,Q13554
P11802,Q96S94
P01178,P20366
P06493,Q9BPX3
Q8IY17,Q96JI7
P14927,P31930
P38398,Q05048
Q99816,Q9Y3E7
Q9GZL7,Q9H8H2
Q9BXI3,Q9NZK5
O75943,P27694
P82921,Q9Y676
P30273,Q9UBK5
Q16877,Q9NQ88
P38435,Q14393
P25398,P60468
O14682,P62877
P84090,Q9BQA1
P00505,P32754
P62308,Q9UK45
P20336,Q86UR5
P30050,P60468
O95298,Q86YC2
Q15058,Q9BVA1
P07197,Q15759
O95757,P25685
P16035,P45452
O60739,P62266
P14649,Q9Y623
Q00987,Q96PM5
P29692,Q05639
Q9P015,Q9Y2R9
Q16526,Q9Y297
P01588,P51692
O14654,Q9NYM4
O14656,Q9NVV9
P57772,P61353
O75935,P47755
P60568,Q9UL17
P15153,P51805
P27986,P61224
A0A1B0GUV7,P84098
P36873,Q9UD71
A0AVK6,Q96AV8
P09488,P20815
O15155,Q15836
P68400,Q92769
P62805,Q6PL18
Q08334,Q13651
P63211,Q03113
Q13362,Q15172
Q02156,Q12933
P68400,Q9Y5B9
P09622,Q9P0J1
P20248,P62877
P08684,Q9Y6L6
P02647,P37840
P02647,Q13093
O94788,Q6V0L0
P46779,P82664
P49588,Q9P2J5
Q13895,Q9ULX3
O60783,Q9H9J2
P30279,Q00535
P18206,P56945
O76024,P18850
Q03701,Q9NVN8
P04233,P18077
O43752,O95249
P16298,Q9UD71
Q00987,Q9H2X6
P61619,Q9BYD2
P19387,P62875
O43639,P98172
P19174,Q9UNS2
P06899,P84243
Q15370,Q8WX92
P20618,P48556
P17174,P28838
O15270,Q7Z5G4
O95168,Q9Y6M9
Q14865,Q15744
P54803,Q9HCG7
Q68CQ4,Q96EU6
P25398,Q71UM5
P43246,P54278
P62308,Q14562
Q9NXB0,Q9UPM9
P09038,P09919
Q9ULK2,Q9UPT9
P52657,Q9NVC6
O00329,Q9UBK5
O43678,P47985
P10244,Q5TKA1
Q8NDV7,Q9UKV8
P56182,Q13601
P22087,Q9BVP2
Q9NUG6,Q9UHV9
P25789,Q9UNM6
P78549,Q969S2
P36776,Q16740
P05556,Q8IZW8
P20674,Q12887
P32302,Q92583
P59827,Q96DR5
P82664,Q04837
O60231,P17844
P02008,P02100
O00763,Q9NR19
Q96DV4,Q9H9J2
P62191,Q9Y5K5
Q8IWL3,Q9HD34
P61619,P83881
P51587,Q9HB96
A0AVK6,Q01094
Q86X52,Q8N6G5
P07585,P09486
P01579,P24394
P09430,Q9Y4C1
P62487,Q92759
O60583,Q659A1
Q6ULP2,Q9UPM8
O60359,Q9UBN1
Q06547,Q8IY57
Q92797,Q9UKF6
Q9NPB9,Q9Y4X3
P25208,Q9H160
O15145,Q9NZQ3
O14994,P21579
P03973,P08311
Q9BQG2,Q9NWW6
Q14623,Q99835
O60760,P11712
Q8WWB5,Q9H6T3
O95777,Q96A72
P27694,Q13315
P02741,P13726
P04554,P09430
P04233,Q30154
Q15648,Q9Y3C7
P18510,P27930
Q8N488,Q969R5
P04792,P42574
P42704,Q9GZT3
Q6ZNE5,Q9HBF4
Q93077,Q9UQR0
P07992,P18887
P50613,Q5VWG9
P22087,Q9H0A0
Q9BVG9,Q9UBM1
P07814,Q5JTZ9
Q15831,Q96EB6
Q8NFM7,Q9UHF5
Q92979,Q9GZL7
Q96M91,Q9UIF3
P15924,Q08554
O95777,Q9Y333
P49321,P68431
P18146,Q96RU8
P30566,Q9BXI3
P07996,P08514
P31939,Q9H903
P28161,P30041
P62829,P62917
P52434,Q9NYV6
O60869,P61927
P02452,Q9UKX5
P11161,Q13506
Q13596,Q96QK1
Q15370,Q5VXH4
P00533,Q9HCT0
P46087,Q8NHQ9
Q13895,Q9BVJ6
P19387,P36954
Q16850,Q9BXS1
O60547,Q9BT22
Q71DI3,Q8NEZ4
P19438,Q13114
Q96PE3,Q9Y2I7
P15289,Q16880
P0C0S5,P20226
O75762,Q02156
P35244,Q06609
P29084,Q9NVC6
P17568,P21912
P04198,Q13287
P56381,Q53HL2
P14920,P23378
O76021,Q13895
O95843,Q9UMX6
O15123,P16234
Q05048,Q86U42
O94888,Q8IYT4
P01567,P17181
A6NMK7,Q05048
Q9Y221,Q9Y3T9
Q13751,Q16363
P62306,Q13427
Q8N157,Q9BPU9
P08253,P16035
P02741,Q9BXR6
O60894,O60896
Q99798,Q9BYC8
Q3MUY2,Q9BRB3
P00414,P12074
O15432,P35670
Q99816,Q9H3S7
P04406,Q92626
P15880,Q9P0M9
O43159,Q9BZE4
O00574,O00585
Q16763,Q99728
Q8WUM0,Q9UBU9
Q96FV9,Q96QD9
P15153,Q13233
P33991,Q9UNS1
O15235,P82930
O00487,Q9UL46
P82663,Q9H2K0
Q6UWY2,Q9BRG2
Q9BYD6,Q9Y676
P20936,P36405
P23443,Q15382
Q01860,Q99626
Q96MM3,Q9H9S0
O60603,P21810
Q9H583,Q9UNQ2
P82664,Q9BYD2
P24941,Q99741
Q9NPJ6,Q9Y2X0
P13232,P14784
P09919,Q16186
P26358,Q9UBB5
P63208,Q9UJT9
Q9NQZ2,Q9NV06
Q8N8Y2,Q96NT0
P04150,P0DMV8
P21580,P25963
P00750,P04004
P17535,Q9NR55
P48556,P54578
P48066,Q9NSD5
P10301,P27986
P29084,Q9NPJ6
O43290,P09012
P17947,P41182
Q9GZV9,Q9UEF7
Q9H6T3,Q9Y230
P36405,Q13432
P62877,Q96GG9
Q9BYV1,Q9UL12
O14836,Q96RJ3
O95777,Q9UK45
P11912,P20273
P21281,P55344
Q99496,Q99728
P62491,Q86YS3
P10114,Q6Q788
Q7L1W4,Q8IWT6
P62266,P84098
Q9GZN1,Q9Y230
Q9BYC9,Q9HB96
P22413,P54840
Q8NEB9,Q9GZQ8
O95210,P46976
Q6NVH7,Q9UKL0
Q16659,Q8IW41
P09661,Q9Y4Z0
P15153,Q13177
O00767,Q9NZ01
P25398,Q9H583
P25963,P62987
Q9UBU2,Q9Y6F9
O95299,Q9P032
P35475,Q2M3T9
Q8TC59,Q9BXT4
Q13158,Q9Y572
P62917,Q9H9S3
P38646,Q9BVV7
P78396,Q00534
P20618,Q53H80
Q9BY43,Q9H444
P11362,Q92793
P04233,P25025
P61244,Q969R5
P15085,P40313
P55344,Q13488
O15400,O15498
P22309,P51857
Q15050,Q3B726
P07741,Q01064
Q8N427,Q8NEP3
O14944,P01133
Q5T6L9,Q99832
P62917,P82933
P60900,P62195
O14777,P06493
P28222,P31645
P00505,P27708
P08151,P49407
O14827,P10301
P62308,Q9NW64
P53778,Q92731
Q08AG7,Q9UGJ1
Q86W47,Q9Y691
P63272,Q8IXH7
Q96CS3,Q9GZP9
P08069,P14210
Q86XP3,Q9Y3B4
Q3B726,Q9Y3T9
Q13618,Q9BTE7
P57772,Q9NX07
P12277,P48029
P11279,Q8WTW4
O95954,Q96DP5
Q9NQZ2,Q9Y5J1
P17947,P23769
Q6P161,Q9Y676
Q9BZE4,Q9H0A0
O14842,P50148
P01579,P16410
Q71F56,Q9NPJ6
P82673,Q4U2R6
Q9P0J6,Q9P0M9
Q3SYC2,Q5VZY2
O43678,O75947
P25398,Q9H6R4
P39019,Q9H0A0
P28062,Q99436
Q8WZA1,Q9Y2B1
Q9NYH9,Q9Y3T9
P01574,P19838
O00566,Q9H501
Q8IXK0,Q9NXR7
Q96EH3,Q96EL3
P01189,P04150
P29992,P30968
A0A0B4J1Y9,P15018
O75821,P46783
Q9NPJ8,Q9UBU9
P04233,P84098
Q8NEB5,Q8WUD6
O43633,O75351
P00505,Q02218
P36578,Q8N0Z6
P62877,Q9BQ90
Q96EU6,Q9BQ90
P06756,P35443
P06576,Q5TC12
O43826,P35575
Q92793,Q99814
P07900,Q9NWS0
Q76KP1,Q9H2A9
O60763,P53618
P49448,Q9Y572
P09661,Q9Y4Y9
P25398,Q8NA23
P31939,Q8N142
P05129,Q9H6Z9
A6NHL2,P10144
P19387,Q9P086
Q96GQ7,Q9Y5J1
P50914,P62917
P08069,P19174
P50748,P52732
Q15833,Q16623
Q6P1L8,Q9P015
O14495,P54803
P06493,P50613
O15054,P61964
P29460,P42701
Q6PIL6,Q9NSA2
P16219,P23786
P05181,P18054
P28062,P60900
O75251,P21912
P02452,P29279
P46734,P61224
Q53G44,Q9Y6K5
P47756,Q9NZ32
Q2TAY7,Q9Y2W2
O43674,P56385
Q6P5R6,Q9GZL7
P49588,P54577
A0A0J9YYA3,P02008
P82930,Q9NZE8
P10767,P22607
Q99816,Q9NZ09
P26641,P42766
P22087,P62847
P10144,Q03252
P28482,Q68DD2
O60825,P35557
P06737,P11217
Q13895,Q9BSC4
P53367,P84085
O94778,Q8NBQ7
Q12933,Q9NR28
P54803,Q86VZ5
Q9H9S5,Q9UKY4
P25490,Q9H981
P06737,P36871
Q15029,Q7RTV0
O15498,Q9H267
O14543,Q15370
Q969R5,Q9BYE7
O75094,O95631
P18206,Q9HBI1
P0CG48,P61086
P12830,P42574
P02730,P16157
P63098,Q13522
Q16594,Q6SJ96
P08708,P60228
P01282,P43116
Q9P2A4,Q9Y6W5
Q04721,Q9UBG7
P49720,Q9UL46
Q9H9F9,Q9Y265
Q8HWS3,Q9Y4Z2
O43174,P33260
P09012,Q15459
P19387,P52434
O76094,P84098
P08620,P11362
P14920,Q9UL12
P60468,Q02878
Q9H9J2,Q9NYK5
O43264,Q12981
P36954,Q16594
P05771,P28482
Q99848,Q9NZM5
P46778,Q9HB96
Q7KZF4,Q96J94
P28482,Q99717
O75940,P09661
Q96A35,Q9P0M9
P25398,P62277
P63272,Q03468
P27986,P42356
O43674,P56181
P21579,Q99689
O43299,Q9H0R1
O43920,O75251
P0CG47,P60900
P62805,Q7KZ85
Q7RTV0,Q8WYA6
P07992,Q00597
P04118,P09093
Q13895,Q15397
P82930,Q96EL3
P06756,P08123
P05093,P51857
P10144,Q14790
Q13427,Q9HCS7
Q03701,Q9BVJ6
P10606,P14406
Q9H875,Q9NW64
Q9GZL7,Q9NWT1
P28907,Q9BZQ4
P01116,Q9NZL6
P05388,P19387
P42766,Q15648
P08621,P49756
P84243,Q99879
Q96ST3,Q9UKL0
O75616,Q9Y3D9
P36894,Q16671
O43264,Q9P2W9
O00487,O75832
Q92889,Q9BQ83
Q13093,Q7L5N7
Q01101,Q9UKL0
P20701,P26012
P17844,Q9UKV8
P62701,Q9UNQ2
P62244,Q9NYH9
O75554,Q9UK45
P09341,P22362
P62714,Q99832
P56282,Q9NR33
O60220,Q9Y5J6
O14561,Q9Y375
Q8IUF1,Q9BRT8
P23677,P27987
P26367,Q92793
P25789,P32297
P10244,Q12834
P10720,Q99731
Q86VI1,Q96KP1
O75251,P08574
P57740,Q5SRE5
O60493,Q4G0F5
Q12770,Q9Y5U4
P07992,P19447
P09919,P19875
O00566,P46781
P19474,P62987
O43639,Q15768
Q86XI2,Q9BPX3
P51659,Q9NUI1
P29965,Q9GZX7
Q13651,Q9GZX6
Q07812,Q96EB6
P42766,Q9GZL7
P22087,P46087
O43186,Q96NR8
P0C0S8,P84243
Q13895,Q9NVU7
Q92793,Q92985
Q9BX95,Q9HA82
P09012,Q9BUQ8
Q8NAT1,Q9UKY4
Q3B726,Q8TDN6
P61353,Q9HB96
Q9Y5W5,Q9Y6F9
Q13601,Q9ULW3
P82663,Q8NBR0
P17861,Q9NZJ5
P37198,Q9UKK6
P10606,Q9NX14
P25787,P62987
Q13546,Q9NYJ8
Q92989,Q9UKV8
O43174,Q9BTZ2
P15153,P27361
O14777,Q8NCD3
P43246,P51587
P61619,P62424
P05198,Q99613
O00459,P06401
P08913,P09471
Q93074,Q9Y3C7
P19438,P20333
P00568,P30613
Q86YW5,Q9NP99
P15104,Q9BVC6
Q92979,Q9Y6V7
Q9Y2B1,Q9Y6A1
O43929,P33992
P61619,Q8TCJ2
P15374,Q15843
Q92831,Q96EB6
P61081,Q8IWE4
Q96BP2,Q9P015
P02538,P13647
P17980,P54578
P51003,Q9NRJ5
Q3B726,Q9H501
P62877,Q8N668
P42285,Q9UHA3
P04921,Q16570
P06756,P16671
Q96G27,Q9Y265
P10071,Q99835
P14866,P35637
O43323,P08151
P82932,Q9HA92
Q9NYH9,Q9Y324
O95777,P62318
P48556,P62979
Q04609,Q9ULI2
P12036,P53778
P07237,Q32P28
P04233,Q6W5P4
A4D1E9,P09001
P62318,Q9Y4Z0
O95817,Q9UNE7
P25788,P60900
Q96NZ1,Q9HD90
P35250,Q14181
P36578,P84098
P16070,Q16363
Q5T200,Q9UHV7
O15042,P09661
O94906,Q9BRD0
P56282,Q9BVW5
O14745,P07550
Q00839,Q07955
P14625,Q96DZ1
P63252,Q12809
P27361,Q13115
Q4U2R6,Q9H0U6
Q04721,Q8NES3
Q01201,Q15653
Q96FT9,Q96RY7
P20132,Q16773
P15153,Q9BYG4
Q08209,Q13522
P62249,P82933
O95249,Q12981
P84098,Q9UQ80
Q8NFR9,Q9P0M4
P30405,Q14643
P62277,P82664
O75330,Q15398
P13501,Q9NPB9
P19447,Q9NVC6
P50613,Q15543
P22694,Q99819
O14818,P62191
P42858,Q02779
P0DJI8,Q8WTV0
P42766,Q9BYC8
P62805,Q5QNW6
P82664,P82914
P84098,Q92901
P78346,Q9UKV8
Q8N7H5,Q8WX92
P15954,Q9BQ61
P00505,P16671
P08648,P26012
P42330,Q9UQ10
P25398,Q969X6
P20618,Q9NRR5
P34932,Q9NZL4
P0DP23,P51636
P51636,Q96GE6
A2RU49,P25789
P26718,Q29983
P42356,Q5T9C9
Q92901,Q9P0M9
Q99877,Q9UPT9
P02647,Q8WTV0
O60508,P62318
Q99470,Q9UBS4
O43918,P84243
Q8WYQ5,Q9UKV8
O60783,O75616
Q15788,Q92793
P62877,Q9UK73
P10301,Q9NS23
O00401,Q9NYB9
P35398,Q92993
P01730,P11215
P49815,P63104
P62318,Q9Y4Y9
P62805,Q68D10
O00268,Q15543
O75452,Q9HAY6
P29728,Q96DX8
P00167,Q13427
O60603,P51617
P47804,Q8IZV5
P41240,Q03135
O00566,P25398
O95140,Q9Y3D6
Q15646,Q9UMW8
P62987,Q9HB96
P23515,Q9NS68
Q7Z7H8,Q9BQ48
P41223,P62318
O60895,Q7Z4H4
P25054,Q96N96
P10606,P20674
P41223,Q9NW64
P55010,P57772
P35244,P35249
O75695,P36405
P67775,Q15172
P59998,Q9C0K3
P08579,Q7RTV0
Q8NEY4,Q9Y5K8
P84243,Q5VWG9
P62487,Q9NVC6
P23919,Q13232
O00268,P20226
P54727,Q92466
P62847,P82664
O75251,Q16795
P60228,P62241
P13385,Q01860
P19525,Q16236
P58418,Q9H251
Q14642,Q96PE3
P41208,Q9UKL0
O43707,P60709
O43447,Q15428
Q96K21,Q9UN37
P61927,Q9GZL7
P01137,P84022
P20226,Q8IZX4
P11488,P63211
O43914,P41218
P22670,Q13547
O00501,P04275
P35637,Q01130
P62318,Q13427
P02749,P19823
P09488,P46439
P38606,Q96NT0
P05114,P82933
O14836,P29965
P18124,Q8N0Z6
P20618,P62191
P62273,P62917
P25398,Q9HB96
P04264,P35908
P13010,P62805
P01732,P27701
Q96EY7,Q9BYD3
Q99880,Q9UPT9
O14745,P05129
P84098,Q9BRX2
P19838,Q9UM47
P11233,P45984
P49643,Q9UI95
O43776,P49588
P62269,Q9UBQ5
Q14674,Q8IZT6
Q8N0V3,Q9Y676
O43741,P13807
P55769,Q9BRD0
P16989,Q92797
P17861,P61619
Q15646,Q8TCB0
P05181,P11712
O43504,Q92546
O00148,Q96QD9
Q53H47,Q9UMS4
Q13247,Q9UBU9
Q08AM6,Q9Y2I7
O75264,O75521
P35998,P51665
Q96I59,Q9HA77
Q8IV45,Q9HAR2
Q15544,Q9NPJ6
O00231,Q14974
O60716,P15153
P28482,P49815
Q9GZL7,Q9NY93
O60573,Q8N5X7
O14775,O94910
P04275,P10145
P82933,Q14197
Q5EBM0,Q9UMW8
P62308,Q8WVK2
P09622,Q15120
Q14999,Q9UJX4
P10600,Q03167
Q9HCG8,Q9NW64
O75351,Q96FZ7
Q96GX1,Q9H6L2
Q96D21,Q9HCU0
P82933,Q8WVM0
P56377,Q9UPM8
P07910,Q13148
Q96EL3,Q9P0J6
P33681,P60568
P62701,Q96G21
O95777,P09234
Q13423,Q8IXJ6
O75935,Q9NZ32
Q13885,Q8NG68
P52701,Q6NVH7
