Node1,Node2
1861,7206
1792,3076
384,3110
192,1936
6832,6833
121,2616
4286,5748
1403,2030
2498,3060
1872,2138
2410,5355
3150,6100
3739,6098
1768,3197
1730,6660
1423,4626
3066,3710
1918,6520
2028,2274
6479,7268
1387,6924
2654,6752
3115,3736
1069,3717
2244,3454
2057,3485
3951,6972
146,2043
5504,5505
2313,4111
585,1042
2274,6349
1136,2166
929,5299
7156,7264
1714,4405
344,3485
541,1362
3694,6272
148,3015
2434,7148
4048,6920
290,1482
4147,6575
336,2765
1842,1999
4982,7254
2913,2985
1725,6812
2083,5398
675,2230
6114,6755
3095,7321
4816,5088
3758,6730
511,2591
258,778
559,6082
1033,1925
6331,6924
889,1132
3144,4438
2971,7156
3702,4737
133,1901
3907,4626
911,6326
7449,3821
1227,3067
2657,5134
1410,2993
1958,2851
6583,7200
1775,3272
338,3594
235,5067
552,1659
121,123
1313,2116
329,4168
1523,6132
587,3880
250,2866
1480,2101
3600,6286
1638,4982
40,5317
5093,6355
1749,2222
3344,6324
3405,3803
2050,2096
327,352
1461,1933
465,2197
6072,7094
2049,5269
5351,5354
1725,3190
2935,3282
946,2311
1741,6785
3045,3213
2905,3675
6261,6670
841,4084
684,5828
3197,6899
348,361
1412,1742
2764,2856
3744,4304
1962,2918
1175,2516
331,4011
4242,6805
2326,7461
2558,4597
6166,7200
3144,5924
351,5343
2873,4610
1732,6706
361,3428
3109,7089
2498,3136
1033,1381
2690,3119
1978,2222
616,1962
1427,3021
3068,3270
5518,6676
2301,4452
416,1818
867,3144
4773,6001
1524,6155
683,1736
2329,6808
3160,3696
2053,3586
1074,2280
2727,3403
5817,6747
271,5990
3144,5144
2354,6425
4389,6648
49,3252
2785,5738
5668,6198
5529,5919
1804,6613
3707,3953
159,5812
2677,3643
2038,2112
5386,6376
408,6283
1665,3979
6149,6605
2997,3948
1692,3792
6042,7200
7201,7200
3955,5785
2387,5270
1316,1994
4922,6001
1220,3094
541,3228
146,4775
508,6552
1840,4063
1074,1262
3173,6883
3026,3930
2865,7263
2444,3172
49,5518
3008,3274
5139,7008
1764,3350
4467,7358
1584,4090
407,950
5137,6788
147,2584
996,2370
3115,4024
2642,3149
3269,6377
3144,3994
3284,4804
390,2733
2870,7077
2955,3185
2376,4012
765,1175
236,3560
3386,4221
1562,1863
6203,7192
3020,5495
3736,5696
2049,3419
7427,5537
786,1482
541,1116
2485,6442
189,260
2268,4208
2259,4006
1206,6752
1687,2905
1216,1680
2460,2918
1371,2055
2582,2918
4707,6417
1149,6001
2068,5730
1749,2122
1687,5780
1731,7012
3252,5540
1192,3026
1863,6068
1356,4495
515,3977
861,2828
3130,6272
4101,5346
5748,6643
1278,2961
1706,3484
1946,6276
994,7378
3185,5727
1458,3208
5617,7200
2963,6973
2516,5441
1926,2582
2052,3562
5705,6349
2833,5313
1669,1837
432,5193
2135,5667
1027,1895
3155,3572
1564,2385
2645,4256
2095,4520
3756,4959
1053,1110
2030,2257
1665,3880
38,4467
3486,6596
1962,6825
1135,3241
2138,2847
1074,2440
1764,2498
1668,1908
3135,6111
5064,5118
1108,2070
156,508
3902,6781
2874,7384
5261,5747
1684,1769
1895,6716
5505,6331
1309,1711
3018,6761
2377,2808
1804,6706
3222,5060
1529,4115
4126,5649
2711,6788
1178,2234
2203,6929
3218,3758
2498,5162
1059,5332
3928,4547
833,1807
5064,6883
4634,5001
361,5028
3090,6320
1560,2434
1661,1998
2415,7251
2432,6554
4480,5314
1069,2000
4982,6972
248,7138
3653,4982
1909,1922
904,5993
6314,7077
442,3669
1841,2255
1117,1234
4458,5349
3350,3733
1818,7338
928,4768
4054,5422
3099,7094
5097,6038
3058,4785
3434,7141
4727,5060
1631,6502
2828,5979
5219,5456
3129,5177
2727,6875
1238,3485
385,5022
2768,2932
2377,6174
1585,3155
1706,7364
383,2821
209,4103
2541,4426
6565,7079
147,6980
1551,1718
662,4321
369,5812
1112,1115
204,1750
6794,6986
4874,7387
349,1834
29,6752
2373,2807
689,4643
2492,2992
1069,1119
494,2501
4674,6772
3574,4006
5877,7496
1177,6983
312,3624
2955,4968
568,7096
3345,3948
497,7279
3032,3037
5545,6190
1063,1509
2037,3895
2985,4526
2038,7154
3068,6002
3135,6038
2460,6825
3330,5351
1533,3377
3274,4284
290,2965
3275,7173
1387,6746
3540,5379
163,6356
133,1695
3400,3474
3126,5864
3208,5960
5492,6327
2695,6038
80,6355
987,5813
4888,5996
1789,2087
750,3258
939,3580
3318,4689
1179,5129
3744,5121
417,4757
472,3961
2084,5099
1473,5686
1410,3174
3215,3626
5155,6497
161,4026
57,6692
511,5574
5118,6738
3900,5853
2834,4982
4858,6883
853,1144
3350,7156
4189,6541
3651,7333
5378,6264
1117,1830
3131,3252
1868,2364
1359,1621
3105,7094
3027,5975
1970,5303
3979,6547
928,3045
2736,4968
4684,6038
916,1803
6580,6752
2138,3282
511,6557
1301,1718
351,6377
628,6349
2498,4398
2039,3320
2930,5724
1143,7458
1000,6236
617,3284
1762,7200
3742,6590
483,683
4526,4636
1483,1868
2230,5199
5331,5363
3656,6343
1243,3284
762,2274
650,4283
2332,2377
5036,6376
1819,2508
1799,5189
1818,3698
378,6702
1430,1580
2313,2470
2081,6349
4969,6696
1269,2328
1313,2033
266,2531
1811,5453
140,2030
1467,1777
6860,7254
3581,6467
3856,4843
1934,2921
1402,3113
612,628
559,7246
1359,1799
3592,4754
1342,6354
2400,5351
500,2139
1054,2539
240,1227
2080,6360
3266,6746
3837,5690
1019,1301
3109,3961
4525,6817
2086,5283
2276,3150
3186,3926
1889,6258
1107,1553
2455,7089
1592,2874
1067,3026
2485,6484
1451,2164
5364,6986
577,3771
3064,7021
3125,5419
2244,3235
3486,5720
2030,3085
150,7410
734,3334
3246,3463
4131,7353
3150,4548
155,4681
313,553
5518,5699
5524,7224
282,3081
2822,3026
179,3134
173,7307
2294,3231
1029,1788
481,1665
5022,5181
193,1926
1229,6347
2970,6145
2669,6331
3150,4615
741,6608
7073,7396
3191,6804
950,7496
4349,5161
2451,6881
2535,5910
6346,6360
258,293
3491,5467
543,3120
263,2405
5060,5749
3408,5104
2913,4075
2824,4010
2745,4634
3579,4982
1227,3156
7094,7322
3611,5472
1834,3761
7435,2103
133,717
267,7455
727,2684
3190,6343
2216,5850
6800,6831
1924,3047
1247,1604
1434,1688
1042,1818
6559,7342
1927,4235
3266,6058
3733,6286
1946,3626
4482,4963
1625,2896
3568,5931
1227,3582
987,7440
5857,6331
2174,2699
4111,5493
1415,3502
1855,2112
2675,7092
1908,2379
66,764
2541,2765
6430,6766
786,2965
1278,1994
978,3129
1317,2434
1569,2292
1383,3112
1639,2384
1085,1595
3061,3157
595,6064
907,6738
3323,3663
5139,5748
1768,1887
1777,2268
4012,5351
2165,5824
6390,7089
1412,2233
3344,7475
342,1803
1355,2166
1953,2527
2039,5740
933,3109
3148,7348
2742,6159
4982,6627
508,2368
2516,2924
1074,1357
3622,5747
1664,1698
933,4241
3252,3350
3360,5817
384,5368
3435,6511
4775,7307
4569,6360
2012,2272
2797,3190
1605,5226
4684,7200
502,2289
1274,7478
1790,2275
3754,6786
6484,6488
2118,4008
275,1356
5234,7224
2314,3096
1645,6441
1110,5127
5346,7041
3111,6825
3100,6497
2043,2780
3469,5796
2198,3150
752,6615
519,578
1940,5189
163,3185
506,6986
3313,7461
1195,1625
2387,4499
6264,6732
1902,2180
2631,3398
1207,7087
1074,1619
987,5182
939,6502
133,1803
2275,2437
5166,5635
1654,1697
816,4770
1310,3460
832,5317
1584,1818
1803,4333
3892,5942
5137,6707
337,6111
2323,7458
1551,2504
1374,1430
3131,6360
1815,7348
4067,7131
3983,7223
4,6377
2030,3082
3554,4053
3259,7381
727,6744
866,5584
336,4027
6331,7249
345,2573
1100,1348
1514,2077
323,5542
1926,7265
494,6489
3715,6689
2837,5931
2684,4414
5135,6382
5089,6497
2729,6991
4053,4087
2473,7088
5120,5230
75,500
589,1769
2020,3150
177,3274
7443,3857
2282,7212
6221,7005
2435,3334
1863,2701
3259,4424
754,7281
1751,2127
1074,1151
2985,6200
2541,3267
2849,5275
699,709
193,1343
2123,6490
1906,2166
5187,5252
2053,2684
3378,6738
1977,5543
6149,7207
3486,3957
6528,7295
2336,4639
493,5664
319,643
945,2098
1413,1964
2068,3683
5529,7283
3105,5529
2171,6482
7421,1530
3275,7267
3643,7374
3524,6995
1528,4489
3275,4840
3989,6956
1749,2494
5002,5767
6344,7280
6610,7208
933,3961
3266,7249
5877,6972
3744,5826
3919,4596
2351,3379
5502,5508
3975,5431
3848,6111
6218,6752
1753,2336
1002,1162
2809,3974
3259,7258
2936,7153
3384,3843
1278,7012
1834,6347
1177,2654
163,2128
1319,2242
6835,6851
178,1227
7430,2262
2558,6711
2257,6883
3252,5857
2758,4787
4360,4656
3045,6187
468,1942
256,5493
1178,7404
178,3050
2340,2609
1615,2917
2181,3114
601,3138
2257,4869
2181,7176
1926,3061
811,2451
2497,2992
2870,6240
4283,4662
6497,6670
3841,5853
3656,5852
6504,6524
1569,3181
1502,3197
1665,2400
2641,2849
6135,6448
764,3107
1537,3306
867,2937
519,1366
4348,4467
1024,2383
946,4426
1227,4585
2092,2531
3255,6057
1803,6231
2482,7073
90,3157
3166,4168
2030,3696
6360,6453
764,3139
496,1482
174,2831
632,754
2616,4385
354,3950
2430,2945
366,6360
1918,6670
1551,2558
55,2684
3021,4897
1687,7259
1479,2558
2892,3409
4168,7237
897,6006
1799,2831
445,6444
1500,3000
2455,3961
156,6670
1665,3872
5097,5857
1045,3913
2037,3116
3334,5732
2038,7324
709,853
548,7341
2038,2355
634,2812
5089,6608
242,866
3534,6972
415,4183
6001,6669
4198,4935
866,5953
508,7195
3150,5139
388,6606
338,501
3149,6788
416,1067
5540,6746
416,1328
3646,3833
629,4262
1232,2965
2567,6965
3144,4587
3252,3795
3511,6986
1177,1690
5777,6825
2754,7038
4813,7072
2110,3485
3694,4982
388,3144
508,5590
2302,2436
178,2050
1667,2363
2828,3787
2737,3008
7243,7322
1831,6825
1482,1921
1644,2508
3008,3107
194,7295
6590,6620
3135,5857
240,764
731,3002
3157,4847
640,1474
1110,1517
1045,1415
3698,6894
1319,1783
2749,3881
2838,5503
1918,3848
643,4773
2030,5400
3144,4754
817,4899
2355,3050
3149,3190
3275,4710
2274,2437
5667,6665
4336,5993
1799,3180
1097,3591
164,3225
2820,7263
3275,5592
1069,2399
5249,6784
3906,6111
1721,4147
1725,3766
3524,5207
2803,6381
147,6712
735,3961
1479,3910
1301,1507
1207,2537
3119,5750
3088,6162
2484,4489
4014,6821
822,6510
1330,1464
4012,6377
594,1533
216,1268
1843,6206
442,1354
2290,4955
1352,5738
5937,7226
4012,7206
1042,3334
2948,5529
186,6883
704,6639
2012,2858
2103,6872
4613,7254
988,1547
1045,7139
1818,3408
6149,6300
5138,6111
4820,7496
1000,1983
1491,7093
1266,2345
3264,5108
3350,6883
3547,3950
3519,3696
642,2978
3361,6152
5837,6025
2228,5796
4699,6972
2537,2766
2661,3157
2440,3026
1815,4911
3259,3284
1803,4456
1513,1756
3651,5900
1083,1829
345,1686
2795,3678
150,1701
4943,6385
4731,5493
6083,6697
195,6439
3097,5612
704,4501
3953,5611
2828,6491
4905,6563
396,3150
5077,5944
497,4199
3150,5603
1660,2123
1069,3853
2462,3977
4824,7163
1384,1553
1564,3737
385,5027
596,1415
3005,7141
5826,7156
1729,1940
2234,5852
2664,4305
639,7189
1275,1502
5877,6627
4623,6302
5149,6327
2690,2794
258,4164
3125,4025
3190,6788
3444,3821
2664,6332
2874,2992
2038,2427
2015,4111
3138,3696
3310,6360
7446,3344
1270,1355
1438,7478
1763,2076
5477,7369
1656,3409
1042,3680
627,2760
1462,5526
1052,1489
3150,4760
1097,1384
2578,3090
2174,2175
3284,6346
266,2895
5919,6300
1417,5309
2043,3199
1799,2493
1105,1707
194,6797
2353,2354
3284,7367
731,7047
440,6724
2116,2168
7248,7367
3046,3096
3652,5463
831,933
1346,1615
3953,4365
3152,7200
4570,5678
4839,6484
1178,1818
617,6038
2475,7295
2918,3629
950,4396
3569,7058
5032,5647
4190,5315
2198,5313
4489,6877
2498,3179
4507,6111
1788,2410
483,2139
412,2805
3110,6670
2028,5814
884,918
2558,6581
2219,4770
3032,4480
3959,4613
6367,7325
609,3147
4816,7101
2292,4012
2905,5780
3098,3962
4029,4051
1446,3484
6570,6668
5429,6766
1803,2865
450,949
6038,6126
1356,5217
2803,6205
2498,3121
601,3021
6022,6554
3282,3556
2043,6681
4075,4678
5156,6149
2049,4220
628,2081
4109,6660
1179,5224
1119,7430
1220,1799
684,6857
1560,6851
3534,6627
1968,6946
4791,7226
5481,6038
1301,3415
190,3388
1330,7176
6878,7236
3147,6718
1180,1537
1815,6334
2821,3535
1344,1799
2013,3493
1573,2081
2058,3486
4029,4808
1175,7478
4257,6715
3274,6126
80,5136
7442,7061
6663,7283
453,4998
1145,2228
998,1721
1102,2962
7473,6113
1581,4012
116,853
1942,2609
4166,6612
1182,2280
1019,1358
1387,3259
183,7322
2369,6986
1200,5265
238,6343
3143,6738
1989,4610
4843,5812
1167,1615
3022,7087
2874,3897
2639,6817
2331,2394
1542,5895
3454,3550
3150,6122
3275,5623
950,3115
5526,7274
6054,6331
3150,7284
670,3205
4507,6038
950,6627
990,998
1926,3060
1226,1756
2828,6938
1686,1784
1542,1912
1151,3248
1443,3047
1638,7254
3744,6261
1593,1731
2477,3129
3274,6883
418,2297
672,3671
4012,6318
788,3756
497,6887
3259,6406
3079,7089
1205,1722
729,1278
541,6714
1434,2864
5560,6715
1803,2809
2938,7307
424,1621
662,1820
155,7415
3384,4987
702,5403
135,1242
2780,6280
2558,2754
2744,5002
1478,3923
2354,6410
2774,3370
645,763
1245,2498
1039,1064
1270,4110
6157,6585
2158,3789
1778,1827
1045,5296
3867,6532
5751,6672
1729,2091
1494,1847
4613,6972
3263,7200
145,1512
6396,7313
2217,6062
2485,6325
3744,6283
1855,2355
2308,3376
3953,6374
3688,5271
5463,7487
1226,1584
338,3560
3106,3350
3076,4952
704,6105
3150,6796
3124,5931
2258,6006
1678,7200
2274,2275
1661,1753
1719,3747
2174,3295
4421,4425
4288,5992
2681,4969
3266,3259
3698,4970
5249,7379
1243,7200
621,3953
2962,3069
3266,4293
508,5790
751,3185
5417,7089
775,1795
3111,6346
179,2819
644,6034
145,1481
2874,6433
1181,1888
2116,2223
2473,2544
150,4855
500,2972
501,3635
507,2844
2812,3147
3171,6346
778,3190
6929,7062
1834,7365
5505,6042
338,6789
1435,4262
2560,4084
3325,3409
427,7462
1485,3651
2110,2521
2736,6190
3275,5761
4807,5153
5252,5791
864,2543
6663,7406
2498,7125
2755,6752
3150,4012
5156,7322
3266,3257
884,4870
3628,4083
621,3275
3275,7108
2571,5842
235,2259
2589,4187
3172,4339
4890,7200
137,1441
2139,5817
1048,1328
2498,5342
1297,6502
1486,1478
1402,2948
2945,3392
1270,4654
1070,5739
599,3682
267,5440
730,1834
4283,5894
3115,5309
1371,3501
5127,6061
1504,2033
455,684
1435,2515
2477,6435
775,3207
515,2116
3140,4009
1413,2856
1356,7089
1288,3019
662,1144
3579,4613
1711,3149
1829,5038
1624,2649
1091,1258
5254,6663
5073,5758
1584,2784
4211,6767
828,6554
4928,5505
1514,6730
277,987
1457,6606
1803,3284
2087,5483
663,731
183,3744
5070,7367
4966,6360
4533,6712
4849,4941
614,3384
3275,4942
3294,5931
1757,1855
6353,6606
2802,3019
2545,4053
909,987
250,1659
5158,6121
1410,2183
866,5641
4012,4645
2274,2828
1562,3550
1142,4757
87,3157
2562,7200
2624,6502
6802,7341
3435,5346
196,3390
4421,7392
6286,7118
601,763
1435,3062
4439,6346
1226,4053
6746,6924
2978,7339
2488,3953
943,2835
1019,1045
3144,6566
423,1621
3150,6903
599,4589
5823,7373
2198,2498
5242,6186
3553,3964
1607,3019
1502,2363
249,3744
1851,4049
3640,6712
3135,7156
1804,6577
3157,3179
1934,7112
1214,7396
508,4304
3022,3170
3384,6619
1792,3284
2664,2668
2033,2750
6418,6742
1650,1736
2486,3574
3466,6929
1546,6574
5002,5559
2325,2516
416,7354
1045,1487
1507,1621
1041,1291
312,1259
2127,4196
959,2945
318,6972
3384,6261
2498,4406
2116,2730
1803,6478
3259,7196
1621,2354
553,3275
765,2616
598,3025
5409,6006
3022,5766
3754,6796
1317,6317
808,5684
2354,3562
5342,6038
5271,5667
3384,3718
2159,2331
3135,3313
684,2251
3570,3953
6283,7094
1569,4099
1868,6510
2166,2459
1638,6972
1659,6398
422,6420
1511,4277
1803,2754
1383,1406
108,2913
5509,7371
2786,3550
3843,6497
6038,6676
2037,2407
5931,7038
1569,4012
1593,2076
37,183
1136,2965
5462,5911
654,5706
1530,3385
843,1736
2275,6193
195,2244
744,4888
3157,5497
6452,6896
4798,5079
480,7268
4198,6294
933,3951
64,6752
3509,4097
866,5198
2676,3119
421,1570
4622,7399
2498,6346
845,7226
2992,4305
5441,6991
1354,3698
1319,7458
3084,4793
4928,6331
4313,6991
4613,6627
2873,6929
4868,6724
3744,7239
897,1037
814,4526
933,3486
186,3696
762,5814
498,1417
2230,5852
5928,6157
3942,6745
2377,6353
7448,5996
1649,5506
886,6627
1092,7453
1828,2116
526,2901
1840,2723
626,1503
1585,3927
1936,2670
2788,2904
5524,6477
813,2145
6526,7011
3696,4478
990,2308
706,2274
4213,5942
2664,3605
1647,2817
1664,1963
3021,3131
4377,5835
1211,3289
7077,7134
3108,5864
616,3138
3094,4673
3275,7380
4198,6449
5826,6883
2097,7091
1045,2434
2054,6738
5295,5518
2828,5680
3343,5792
3079,6221
1807,3770
3774,3902
3961,4835
2742,3585
5549,6772
2030,3070
1020,6826
3143,4869
555,5931
1936,5290
5463,7164
6752,7230
356,2379
3258,7367
2008,6502
133,6370
1502,1805
2516,5721
2037,2895
617,5857
5931,6913
1591,2439
4421,6817
420,765
4097,6040
250,677
198,7345
1676,2803
2098,4697
593,3486
3141,3350
982,6510
491,3344
1625,2116
5142,5503
1537,2284
1177,1926
2737,7156
2185,2230
2331,2842
241,1811
7435,6729
3259,6038
775,3164
5506,5964
525,7226
2648,6111
174,6982
1443,6965
749,2528
1970,2097
1714,6274
687,1473
1317,3444
1187,7356
1768,2262
1926,4398
3350,5400
1178,2289
1665,5779
259,4932
3053,4658
112,7314
5417,6221
6360,6595
6029,6742
121,2105
748,1784
2082,6282
174,2168
8,662
683,4591
5481,5857
1934,3025
383,624
755,5649
4200,6687
1152,1817
5878,6314
3103,3150
3961,4578
2230,3426
822,5321
7461,6025
1995,6061
1461,3345
5342,7200
2534,3195
3157,7125
3021,3136
1488,2712
3712,7277
238,6788
183,6446
7446,5850
5010,5751
1326,7458
1006,2070
2037,7090
4711,5664
511,6801
3959,6972
4987,6286
378,1410
3166,7263
1103,3720
2391,5892
1738,1748
2087,2289
946,4027
3350,6072
2064,5299
5234,6292
587,6566
790,3350
2020,6590
2702,2997
5279,5346
1159,1477
2176,2403
879,7385
3784,7034
780,2585
2646,6466
6146,7100
1392,2539
2006,4088
4858,6608
3172,5376
5414,5853
1551,2247
2905,7259
3979,4863
372,7039
3350,7266
1612,5477
1586,2701
1554,1895
1328,1978
3744,3844
2884,6878
1356,3961
2526,6419
3284,5518
643,4720
4310,7480
586,5000
2809,6769
2731,4543
2116,3927
1207,3076
5399,7304
4908,6038
3129,7204
327,5673
174,5107
2274,2686
2502,3698
688,7345
3651,7496
2652,3406
1185,5099
801,6285
580,3274
194,2795
4757,4804
731,4932
636,3026
2727,6773
2806,3313
450,2460
7437,3094
2407,5351
3259,4669
183,3932
1714,3908
30,5747
6156,7192
253,2997
306,4029
1845,5589
1383,3892
3480,4076
453,6021
2254,5841
2408,6038
223,3344
305,3275
678,1511
501,3560
3185,3953
1803,3017
2033,7092
2828,4998
183,7094
1226,2855
4918,7127
3150,5037
1834,2377
3485,6039
4024,4950
3625,4242
2248,7112
227,7383
790,2498
1976,6214
1200,6274
1572,3191
3384,5414
2498,4569
1829,7352
174,1659
1251,1498
860,5613
2065,2473
7473,7497
559,1356
1734,2803
53,2997
2116,5839
6287,6608
14,3150
2528,5933
3685,7307
3259,7200
3350,6329
3745,5613
508,3843
3204,6497
3486,5749
3923,7351
6486,6983
3179,6104
267,491
1099,1235
825,6832
4326,7480
4551,7348
2509,7220
3143,3274
1092,1508
3284,6632
1811,2941
2378,2764
3528,4816
861,5451
4186,5877
3057,3268
4426,7173
3977,5703
1826,2223
486,5960
1829,3669
1970,5081
4336,6555
4669,6746
1371,1956
3172,6988
402,4016
991,3544
2049,2697
3084,6776
764,3110
2060,6332
442,3574
1226,5351
118,2375
1189,7007
2168,3572
5146,5936
1023,1110
1665,5563
1402,3951
1502,6459
2668,6332
1427,5871
4429,4479
3157,3263
1317,2516
1177,1243
709,2166
1834,3211
3144,4551
775,3835
2049,2078
2228,6912
3274,5400
540,7092
4006,6673
5475,6627
137,1039
3953,4029
3536,4480
5747,7154
3022,3090
1760,5758
2188,5300
571,1467
3551,3586
3115,6622
6991,7386
4833,6670
3391,4968
2641,3656
3953,5915
2037,3160
6038,7113
2711,3319
30,2050
483,2972
2013,2407
2527,5868
3275,5103
1313,1551
4365,7218
2015,2503
1177,3143
3107,6752
3345,6821
2732,3359
2030,2695
519,2293
234,7314
3466,7155
3171,3252
3144,3537
659,7345
4384,4816
1495,4399
1803,3972
1043,2146
1278,1690
2244,7295
150,7082
483,6458
342,1177
690,3129
5490,6346
103,6046
7451,3764
3284,6360
1665,5213
4418,5505
163,6890
1923,6425
47,2195
5490,7367
6389,6660
450,5493
2649,4676
2498,3240
2498,3201
2541,7393
1768,2330
3063,5100
566,2353
3182,6513
4641,4775
5538,6883
1659,6489
1534,1879
3115,6741
1175,2810
2498,6888
1356,2948
345,6808
364,5351
3953,5292
1584,3408
1269,2910
3135,6883
526,4074
3061,6346
3593,6326
1128,1409
1227,3065
4043,4053
1095,5188
2020,5278
2144,5313
1148,3945
6049,6435
3694,7254
1564,5880
3909,5505
4808,7060
2498,3127
2695,6883
4710,5315
5422,5747
5355,5353
1039,6011
1759,6425
5354,7127
1108,1097
1834,2820
3466,5191
1411,1847
679,5855
1834,4245
1082,3210
6807,7393
2451,7194
5931,6466
1803,6038
3281,6346
796,4108
3836,3941
19,2809
6038,6227
5070,5518
6377,7245
1074,7412
2962,4956
1958,2400
695,3266
3390,4881
3157,3192
5002,5123
2178,2962
3157,3170
4757,6595
2160,2574
388,1834
1064,6417
2565,3157
5374,7348
1184,4053
1430,1891
490,1799
4689,5993
1665,2273
1139,3401
3115,5864
6746,7249
1089,1445
1761,2770
2431,3789
472,5877
2955,5878
4750,6061
2038,3145
2264,6986
1644,3610
2914,4752
7442,4258
1413,1512
4304,6608
2992,3605
1502,1566
1829,5294
3338,4536
1803,3974
2275,5874
2808,3752
3076,3135
1175,1551
1747,3345
2377,3150
1958,5734
3906,7156
6627,6741
1792,6038
816,6132
8,500
4288,4561
2262,2353
1126,7295
324,6121
4680,6746
3688,5002
1024,1119
585,6713
741,6738
765,3119
1220,1486
3267,3275
618,3095
1039,1223
2299,3792
4418,6331
3259,6597
1885,2764
66,2918
2730,6293
1762,3274
2216,5814
560,3377
1356,3132
1665,6547
2244,6797
1024,6018
4777,6499
3564,5852
731,5880
950,4435
1918,2491
3504,5010
268,3982
5150,5257
2181,2866
3696,5124
4075,4485
6484,7311
1417,7496
3269,3334
3030,6701
1320,4048
1803,3672
1685,1949
3391,3382
1931,2217
5608,7245
3733,6670
998,1279
1786,3313
1186,2377
1879,5803
3259,5857
6272,7231
3266,6406
276,4235
2451,2765
1221,2076
3932,6670
1513,1847
6181,6548
1652,2074
712,5814
2410,3977
1243,7156
2485,6149
628,5904
4843,6213
916,6667
5734,6529
3192,3202
3524,6196
3182,3814
2379,2962
3961,7231
3696,6286
4189,6054
2181,3223
3110,6346
270,2636
2450,3319
313,7478
1205,3828
310,3983
2369,4554
6272,7254
2737,6883
3844,5351
85,4006
3313,5354
3705,5351
1895,4235
1675,3572
1731,2613
3887,6755
4690,6276
1078,3379
2699,3180
273,2160
150,458
3182,4801
2800,5785
3961,7254
7421,1514
1486,3498
195,2793
116,2166
998,1656
7094,7156
4982,7299
282,4974
1508,7342
327,2482
1756,5739
662,5080
1739,1742
3754,6226
1032,1415
3161,6497
1356,5580
1341,2618
2015,2504
1729,2000
859,5975
1840,2395
1803,7200
1045,1220
1372,3252
4909,6734
1764,1926
3130,7254
5877,6390
5049,6505
699,2034
346,1736
1064,3026
1502,1588
2339,2994
3179,3274
2647,2649
2264,2742
2605,5010
2054,3274
483,1311
1928,2068
153,4727
2498,3151
1730,6001
1926,2080
2959,5529
2186,5716
5524,6611
5702,6024
478,4757
777,4048
235,6243
1186,6313
884,2376
415,4876
442,6000
3854,7108
2020,3144
3022,3076
3043,6038
1611,2499
5529,7322
5256,7092
544,4019
3962,5722
66,6825
1310,1541
6286,6661
5742,6061
3083,4029
194,2041
1792,7200
1569,1690
2053,4820
1076,1216
528,2381
1818,3663
538,6132
1217,2703
2336,3303
